Address:,USB0::0x0957::0x179B::MY59127617::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,0.0216145825875,0.251758762111422,-0.0237060164799914,
,,,0.02166666592,0.258793937100563,0.000213581253774464,
,,,0.0217187492525,0.265829112089705,-0.0177261170465499,
,,,0.021770832585,0.273869312077295,0.0130276514682919,
,,,0.0218229159175,0.281909512064885,-0.00405777548439801,
,,,0.02187499925,0.289447199553251,-0.00149496144149452,
,,,0.0219270825825,0.296482374542393,0.0198618222493678,
,,,0.021979165915,0.304020062030759,0.0147361941635609,
,,,0.0220312492475,0.311557749519125,0.0292588070733473,
,,,0.02208333258,0.318592924508266,0.0420728772878647,
,,,0.0221354159125,0.325628099497408,0.0454899626784027,
,,,0.022187499245,0.332663274486549,0.0830779019743204,
,,,0.0222395825775,0.340200961974915,0.0933291581459343,
,,,0.02229166591,0.347236136964057,0.15141960978508,
,,,0.0223437492425,0.354271311953198,0.204384433338419,
,,,0.022395832575,0.361808999441564,0.296645738882944,
,,,0.0224479159075,0.368341661931481,0.450414581457153,
,,,0.02249999924,0.375376836920623,0.665690961061046,
,,,0.0225520825725,0.38190949941054,0.921118094003759,
,,,0.022604165905,0.388442161900457,1.03473618323915,
,,,0.0226562492375,0.394974824390374,0.827148245763965,
,,,0.02270833257,0.401507486880291,0.488856792100705,
,,,0.0227604159025,0.408040149370208,0.207801518728957,
,,,0.022812499235,0.414070299360901,0.0489070480689406,
,,,0.0228645825675,0.420100449351594,-0.074962297338061,
,,,0.0229166659,0.426130599342287,-0.144158276496455,
,,,0.0229687492325,0.432160749332979,-0.191997471963987,
,,,0.023020832565,0.438190899323672,-0.191997471963987,
,,,0.0230729158975,0.443216024315916,-0.215917069697753,
,,,0.02312499923,0.448743661807384,-0.230439682607539,
,,,0.0231770825625,0.454773811798077,-0.225314054521732,
,,,0.023229165895,0.460301449289545,-0.210791441611946,
,,,0.0232812492275,0.465326574281789,-0.209082898916677,
,,,0.02333333256,0.470351699274033,-0.207374356221408,
,,,0.0233854158925,0.475376824266277,-0.197977371397428,
,,,0.023437499225,0.480401949258521,-0.197123100049794,
,,,0.0234895825575,0.485427074250765,-0.184309029835276,
,,,0.02354166589,0.490452199243009,-0.170640688273124,
,,,0.0235937492225,0.494974811736029,-0.170640688273124,
,,,0.023645832555,0.499497424229048,-0.162952246144414,
,,,0.0236979158875,0.504522549221292,-0.159535160753876,
,,,0.02374999922,0.508542649215087,-0.147575361886993,
,,,0.0238020825525,0.513065261708107,-0.137324105715379,
,,,0.023854165885,0.517085361701902,-0.128781392239034,
,,,0.0239062492175,0.521105461695697,-0.125364306848496,
,,,0.02395833255,0.524623049190268,-0.119384407415055,
,,,0.0240104158825,0.528643149184063,-0.117675864719786,
,,,0.024062499215,0.531658224179409,-0.11084169393871,
,,,0.0241145825475,0.534673299174756,-0.108278879895806,
,,,0.02416666588,0.537688374170102,-0.108278879895806,
,,,0.0242187492125,0.540200936666224,-0.0971733523765579,
,,,0.024270832545,0.542210986663122,-0.0886306389002129,
,,,0.0243229158775,0.544221036660019,-0.0903391815954819,
,,,0.02437499921,0.546231086656917,-0.0843592821620405,
,,,0.0244270825425,0.54773862415459,-0.0672738552093506,
,,,0.024479165875,0.548743649153039,-0.078379382728599,
,,,0.0245312492075,0.550753699149936,-0.0655653125140816,
,,,0.02458333254,0.551758724148385,-0.0621482271235436,
,,,0.0246354158725,0.552763749146834,-0.0672738552093506,
,,,0.024687499205,0.553768774145283,-0.0647110411664471,
,,,0.0247395825375,0.554773799143732,-0.0630024984711781,
,,,0.02479166587,0.554773799143732,-0.0570225990377367,
,,,0.0248437492025,0.554773799143732,-0.0647110411664471,
,,,0.024895832535,0.554773799143732,-0.0467713428661227,
,,,0.0249479158675,0.554271286644507,-0.0407914434326813,
